model;query;category;subcategory;contains reachability
ShieldPPPs-PT-050A;11;CTL;Cardinality;True
ShieldPPPs-PT-050A;12;CTL;Cardinality;False
ShieldPPPs-PT-050A;13;CTL;Cardinality;True
ShieldPPPs-PT-050A;14;CTL;Cardinality;True
ShieldPPPs-PT-050A;15;CTL;Cardinality;False
ShieldPPPs-PT-050A;16;CTL;Cardinality;True
ShieldPPPs-PT-050A;1;CTL;Fireability;False
ShieldPPPs-PT-050A;2;CTL;Fireability;False
ShieldPPPs-PT-050A;3;CTL;Fireability;False
ShieldPPPs-PT-050A;4;CTL;Fireability;False
ShieldPPPs-PT-050A;5;CTL;Fireability;False
ShieldPPPs-PT-050A;6;CTL;Fireability;False
ShieldPPPs-PT-050A;7;CTL;Fireability;False
ShieldPPPs-PT-050A;8;CTL;Fireability;True
ShieldPPPs-PT-050A;9;CTL;Fireability;True
ShieldPPPs-PT-050A;10;CTL;Fireability;False
ShieldPPPs-PT-050A;11;CTL;Fireability;True
ShieldPPPs-PT-050A;12;CTL;Fireability;False
ShieldPPPs-PT-050A;13;CTL;Fireability;True
ShieldPPPs-PT-050A;14;CTL;Fireability;True
ShieldPPPs-PT-050A;15;CTL;Fireability;False
ShieldPPPs-PT-050A;16;CTL;Fireability;False
ShieldPPPs-PT-050B;1;CTL;Cardinality;True
ShieldPPPs-PT-050B;2;CTL;Cardinality;False
ShieldPPPs-PT-050B;3;CTL;Cardinality;False
ShieldPPPs-PT-050B;4;CTL;Cardinality;False
ShieldPPPs-PT-050B;5;CTL;Cardinality;True
ShieldPPPs-PT-050B;6;CTL;Cardinality;True
ShieldPPPs-PT-050B;7;CTL;Cardinality;True
ShieldPPPs-PT-050B;8;CTL;Cardinality;False
ShieldPPPs-PT-050B;9;CTL;Cardinality;False
ShieldPPPs-PT-050B;10;CTL;Cardinality;False
ShieldPPPs-PT-050B;11;CTL;Cardinality;False
ShieldPPPs-PT-050B;12;CTL;Cardinality;False
ShieldPPPs-PT-050B;13;CTL;Cardinality;False
ShieldPPPs-PT-050B;14;CTL;Cardinality;True
ShieldPPPs-PT-050B;15;CTL;Cardinality;False
ShieldPPPs-PT-050B;16;CTL;Cardinality;True
ShieldPPPs-PT-050B;1;CTL;Fireability;False
ShieldPPPs-PT-050B;2;CTL;Fireability;False
ShieldPPPs-PT-050B;3;CTL;Fireability;True
ShieldPPPs-PT-050B;4;CTL;Fireability;True
ShieldPPPs-PT-050B;5;CTL;Fireability;True
ShieldPPPs-PT-050B;6;CTL;Fireability;True
ShieldPPPs-PT-050B;7;CTL;Fireability;False
ShieldPPPs-PT-050B;8;CTL;Fireability;True
ShieldPPPs-PT-050B;9;CTL;Fireability;False
ShieldPPPs-PT-050B;10;CTL;Fireability;True
ShieldPPPs-PT-050B;11;CTL;Fireability;True
ShieldPPPs-PT-050B;12;CTL;Fireability;True
ShieldPPPs-PT-050B;13;CTL;Fireability;True
ShieldPPPs-PT-050B;14;CTL;Fireability;True
ShieldPPPs-PT-050B;15;CTL;Fireability;False
ShieldPPPs-PT-050B;16;CTL;Fireability;False
ShieldPPPs-PT-100A;1;CTL;Cardinality;True
ShieldPPPs-PT-100A;2;CTL;Cardinality;True
ShieldPPPs-PT-100A;3;CTL;Cardinality;True
ShieldPPPs-PT-100A;4;CTL;Cardinality;True
ShieldPPPs-PT-100A;5;CTL;Cardinality;True
ShieldPPPs-PT-100A;6;CTL;Cardinality;False
ShieldPPPs-PT-100A;7;CTL;Cardinality;False
ShieldPPPs-PT-100A;8;CTL;Cardinality;False
ShieldPPPs-PT-100A;9;CTL;Cardinality;True
ShieldPPPs-PT-100A;10;CTL;Cardinality;False
ShieldPPPs-PT-100A;11;CTL;Cardinality;True
ShieldPPPs-PT-100A;12;CTL;Cardinality;True
ShieldPPPs-PT-100A;13;CTL;Cardinality;False
ShieldPPPs-PT-100A;14;CTL;Cardinality;True
ShieldPPPs-PT-100A;15;CTL;Cardinality;True
ShieldPPPs-PT-100A;16;CTL;Cardinality;False
ShieldPPPs-PT-100A;1;CTL;Fireability;False
ShieldPPPs-PT-100A;2;CTL;Fireability;False
ShieldPPPs-PT-100A;3;CTL;Fireability;False
ShieldPPPs-PT-100A;4;CTL;Fireability;True
ShieldPPPs-PT-100A;5;CTL;Fireability;False
ShieldPPPs-PT-100A;6;CTL;Fireability;True
ShieldPPPs-PT-100A;7;CTL;Fireability;True
ShieldPPPs-PT-100A;8;CTL;Fireability;True
ShieldPPPs-PT-100A;9;CTL;Fireability;False
ShieldPPPs-PT-100A;10;CTL;Fireability;False
ShieldPPPs-PT-100A;11;CTL;Fireability;True
ShieldPPPs-PT-100A;12;CTL;Fireability;True
ShieldPPPs-PT-100A;13;CTL;Fireability;True
ShieldPPPs-PT-100A;14;CTL;Fireability;True
ShieldPPPs-PT-100A;15;CTL;Fireability;True
ShieldPPPs-PT-100A;16;CTL;Fireability;False
ShieldPPPs-PT-100B;1;CTL;Cardinality;True
ShieldPPPs-PT-100B;2;CTL;Cardinality;False
ShieldPPPs-PT-100B;3;CTL;Cardinality;True
ShieldPPPs-PT-100B;4;CTL;Cardinality;True
ShieldPPPs-PT-100B;5;CTL;Cardinality;False
ShieldPPPs-PT-100B;6;CTL;Cardinality;False
ShieldPPPs-PT-100B;7;CTL;Cardinality;True
ShieldPPPs-PT-100B;8;CTL;Cardinality;True
ShieldPPPs-PT-100B;9;CTL;Cardinality;True
ShieldPPPs-PT-100B;10;CTL;Cardinality;False
ShieldPPPs-PT-100B;11;CTL;Cardinality;True
ShieldPPPs-PT-100B;12;CTL;Cardinality;True
ShieldPPPs-PT-100B;13;CTL;Cardinality;True
ShieldPPPs-PT-100B;14;CTL;Cardinality;False
ShieldPPPs-PT-100B;15;CTL;Cardinality;True
ShieldPPPs-PT-100B;16;CTL;Cardinality;True
ShieldPPPs-PT-100B;1;CTL;Fireability;False
ShieldPPPs-PT-100B;2;CTL;Fireability;True
ShieldPPPs-PT-100B;3;CTL;Fireability;False
ShieldPPPs-PT-100B;4;CTL;Fireability;False
ShieldPPPs-PT-100B;5;CTL;Fireability;False
ShieldPPPs-PT-100B;6;CTL;Fireability;False
ShieldPPPs-PT-100B;7;CTL;Fireability;True
ShieldPPPs-PT-100B;8;CTL;Fireability;True
ShieldPPPs-PT-100B;9;CTL;Fireability;True
ShieldPPPs-PT-100B;10;CTL;Fireability;False
ShieldPPPs-PT-100B;11;CTL;Fireability;True
ShieldPPPs-PT-100B;12;CTL;Fireability;True
ShieldPPPs-PT-100B;13;CTL;Fireability;False
ShieldPPPs-PT-100B;14;CTL;Fireability;True
ShieldPPPs-PT-100B;15;CTL;Fireability;True
ShieldPPPs-PT-100B;16;CTL;Fireability;True
ShieldPPPt-PT-001A;1;CTL;Cardinality;False
ShieldPPPt-PT-001A;2;CTL;Cardinality;False
ShieldPPPt-PT-001A;3;CTL;Cardinality;False
ShieldPPPt-PT-001A;4;CTL;Cardinality;False
ShieldPPPt-PT-001A;5;CTL;Cardinality;False
ShieldPPPt-PT-001A;6;CTL;Cardinality;True
ShieldPPPt-PT-001A;7;CTL;Cardinality;True
ShieldPPPt-PT-001A;8;CTL;Cardinality;False
ShieldPPPt-PT-001A;9;CTL;Cardinality;False
ShieldPPPt-PT-001A;10;CTL;Cardinality;False
ShieldPPPt-PT-001A;11;CTL;Cardinality;False
ShieldPPPt-PT-001A;12;CTL;Cardinality;False
ShieldPPPt-PT-001A;13;CTL;Cardinality;True
ShieldPPPt-PT-001A;14;CTL;Cardinality;True
ShieldPPPt-PT-001A;15;CTL;Cardinality;False
ShieldPPPt-PT-001A;16;CTL;Cardinality;False
ShieldPPPt-PT-001A;1;CTL;Fireability;False
ShieldPPPt-PT-001A;2;CTL;Fireability;True
ShieldPPPt-PT-001A;3;CTL;Fireability;True
ShieldPPPt-PT-001A;4;CTL;Fireability;True
ShieldPPPt-PT-001A;5;CTL;Fireability;True
ShieldPPPt-PT-001A;6;CTL;Fireability;True
ShieldPPPt-PT-001A;7;CTL;Fireability;False
ShieldPPPt-PT-001A;8;CTL;Fireability;False
ShieldPPPt-PT-001A;9;CTL;Fireability;False
ShieldPPPt-PT-001A;10;CTL;Fireability;True
ShieldPPPt-PT-001A;11;CTL;Fireability;True
ShieldPPPt-PT-001A;12;CTL;Fireability;True
ShieldPPPt-PT-001A;13;CTL;Fireability;True
ShieldPPPt-PT-001A;14;CTL;Fireability;True
ShieldPPPt-PT-001A;15;CTL;Fireability;True
ShieldPPPt-PT-001A;16;CTL;Fireability;False
ShieldPPPt-PT-001B;1;CTL;Cardinality;True
ShieldPPPt-PT-001B;2;CTL;Cardinality;True
ShieldPPPt-PT-001B;3;CTL;Cardinality;False
ShieldPPPt-PT-001B;4;CTL;Cardinality;False
ShieldPPPt-PT-001B;5;CTL;Cardinality;True
ShieldPPPt-PT-001B;6;CTL;Cardinality;False
ShieldPPPt-PT-001B;7;CTL;Cardinality;True
ShieldPPPt-PT-001B;8;CTL;Cardinality;True
ShieldPPPt-PT-001B;9;CTL;Cardinality;False
ShieldPPPt-PT-001B;10;CTL;Cardinality;False
ShieldPPPt-PT-001B;11;CTL;Cardinality;False
ShieldPPPt-PT-001B;12;CTL;Cardinality;False
ShieldPPPt-PT-001B;13;CTL;Cardinality;True
ShieldPPPt-PT-001B;14;CTL;Cardinality;True
ShieldPPPt-PT-001B;15;CTL;Cardinality;True
ShieldPPPt-PT-001B;16;CTL;Cardinality;False
ShieldPPPt-PT-001B;1;CTL;Fireability;False
ShieldPPPt-PT-001B;2;CTL;Fireability;False
ShieldPPPt-PT-001B;3;CTL;Fireability;True
ShieldPPPt-PT-001B;4;CTL;Fireability;True
ShieldPPPt-PT-001B;5;CTL;Fireability;False
ShieldPPPt-PT-001B;6;CTL;Fireability;True
ShieldPPPt-PT-001B;7;CTL;Fireability;False
ShieldPPPt-PT-001B;8;CTL;Fireability;True
ShieldPPPt-PT-001B;9;CTL;Fireability;True
ShieldPPPt-PT-001B;10;CTL;Fireability;True
ShieldPPPt-PT-001B;11;CTL;Fireability;True
ShieldPPPt-PT-001B;12;CTL;Fireability;False
ShieldPPPt-PT-001B;13;CTL;Fireability;True
ShieldPPPt-PT-001B;14;CTL;Fireability;True
ShieldPPPt-PT-001B;15;CTL;Fireability;True
ShieldPPPt-PT-001B;16;CTL;Fireability;True
ShieldPPPt-PT-002A;1;CTL;Cardinality;True
ShieldPPPt-PT-002A;2;CTL;Cardinality;False
ShieldPPPt-PT-002A;3;CTL;Cardinality;True
ShieldPPPt-PT-002A;4;CTL;Cardinality;False
ShieldPPPt-PT-002A;5;CTL;Cardinality;True
ShieldPPPt-PT-002A;6;CTL;Cardinality;False
ShieldPPPt-PT-002A;7;CTL;Cardinality;True
ShieldPPPt-PT-002A;8;CTL;Cardinality;False
ShieldPPPt-PT-002A;9;CTL;Cardinality;False
ShieldPPPt-PT-002A;10;CTL;Cardinality;True
ShieldPPPt-PT-002A;11;CTL;Cardinality;False
ShieldPPPt-PT-002A;12;CTL;Cardinality;True
ShieldPPPt-PT-002A;13;CTL;Cardinality;True
ShieldPPPt-PT-002A;14;CTL;Cardinality;False
ShieldPPPt-PT-002A;15;CTL;Cardinality;False
ShieldPPPt-PT-002A;16;CTL;Cardinality;False
ShieldPPPt-PT-002A;1;CTL;Fireability;False
ShieldPPPt-PT-002A;2;CTL;Fireability;False
ShieldPPPt-PT-002A;3;CTL;Fireability;False
ShieldPPPt-PT-002A;4;CTL;Fireability;True
ShieldPPPt-PT-002A;5;CTL;Fireability;True
ShieldPPPt-PT-002A;6;CTL;Fireability;True
ShieldPPPt-PT-002A;7;CTL;Fireability;True
ShieldPPPt-PT-002A;8;CTL;Fireability;False
ShieldPPPt-PT-002A;9;CTL;Fireability;False
ShieldPPPt-PT-002A;10;CTL;Fireability;True
ShieldPPPt-PT-002A;11;CTL;Fireability;False
ShieldPPPt-PT-002A;12;CTL;Fireability;False
ShieldPPPt-PT-002A;13;CTL;Fireability;True
ShieldPPPt-PT-002A;14;CTL;Fireability;True
ShieldPPPt-PT-002A;15;CTL;Fireability;True
ShieldPPPt-PT-002A;16;CTL;Fireability;False
ShieldPPPt-PT-002B;1;CTL;Cardinality;False
ShieldPPPt-PT-002B;2;CTL;Cardinality;True
ShieldPPPt-PT-002B;3;CTL;Cardinality;True
ShieldPPPt-PT-002B;4;CTL;Cardinality;True
ShieldPPPt-PT-002B;5;CTL;Cardinality;False
ShieldPPPt-PT-002B;6;CTL;Cardinality;False
ShieldPPPt-PT-002B;7;CTL;Cardinality;True
ShieldPPPt-PT-002B;8;CTL;Cardinality;True
ShieldPPPt-PT-002B;9;CTL;Cardinality;True
ShieldPPPt-PT-002B;10;CTL;Cardinality;True
ShieldPPPt-PT-002B;11;CTL;Cardinality;True
ShieldPPPt-PT-002B;12;CTL;Cardinality;True
ShieldPPPt-PT-002B;13;CTL;Cardinality;False
ShieldPPPt-PT-002B;14;CTL;Cardinality;False
ShieldPPPt-PT-002B;15;CTL;Cardinality;False
ShieldPPPt-PT-002B;16;CTL;Cardinality;False
ShieldPPPt-PT-002B;1;CTL;Fireability;False
ShieldPPPt-PT-002B;2;CTL;Fireability;True
ShieldPPPt-PT-002B;3;CTL;Fireability;True
ShieldPPPt-PT-002B;4;CTL;Fireability;True
ShieldPPPt-PT-002B;5;CTL;Fireability;False
ShieldPPPt-PT-002B;6;CTL;Fireability;True
ShieldPPPt-PT-002B;7;CTL;Fireability;True
ShieldPPPt-PT-002B;8;CTL;Fireability;True
ShieldPPPt-PT-002B;9;CTL;Fireability;True
ShieldPPPt-PT-002B;10;CTL;Fireability;True
ShieldPPPt-PT-002B;11;CTL;Fireability;False
ShieldPPPt-PT-002B;12;CTL;Fireability;True
ShieldPPPt-PT-002B;13;CTL;Fireability;False
ShieldPPPt-PT-002B;14;CTL;Fireability;True
ShieldPPPt-PT-002B;15;CTL;Fireability;False
ShieldPPPt-PT-002B;16;CTL;Fireability;False
ShieldPPPt-PT-003A;1;CTL;Cardinality;False
ShieldPPPt-PT-003A;2;CTL;Cardinality;False
ShieldPPPt-PT-003A;3;CTL;Cardinality;False
ShieldPPPt-PT-003A;4;CTL;Cardinality;True
ShieldPPPt-PT-003A;5;CTL;Cardinality;False
ShieldPPPt-PT-003A;6;CTL;Cardinality;False
ShieldPPPt-PT-003A;7;CTL;Cardinality;False
ShieldPPPt-PT-003A;8;CTL;Cardinality;True
ShieldPPPt-PT-003A;9;CTL;Cardinality;True
ShieldPPPt-PT-003A;10;CTL;Cardinality;False
ShieldPPPt-PT-003A;11;CTL;Cardinality;False
ShieldPPPt-PT-003A;12;CTL;Cardinality;False
ShieldPPPt-PT-003A;13;CTL;Cardinality;True
ShieldPPPt-PT-003A;14;CTL;Cardinality;False
ShieldPPPt-PT-003A;15;CTL;Cardinality;False
ShieldPPPt-PT-003A;16;CTL;Cardinality;False
ShieldPPPt-PT-003A;1;CTL;Fireability;True
ShieldPPPt-PT-003A;2;CTL;Fireability;True
ShieldPPPt-PT-003A;3;CTL;Fireability;True
ShieldPPPt-PT-003A;4;CTL;Fireability;True
ShieldPPPt-PT-003A;5;CTL;Fireability;True
ShieldPPPt-PT-003A;6;CTL;Fireability;True
ShieldPPPt-PT-003A;7;CTL;Fireability;True
ShieldPPPt-PT-003A;8;CTL;Fireability;False
ShieldPPPt-PT-003A;9;CTL;Fireability;False
ShieldPPPt-PT-003A;10;CTL;Fireability;True
ShieldPPPt-PT-003A;11;CTL;Fireability;False
ShieldPPPt-PT-003A;12;CTL;Fireability;True
ShieldPPPt-PT-003A;13;CTL;Fireability;True
ShieldPPPt-PT-003A;14;CTL;Fireability;True
ShieldPPPt-PT-003A;15;CTL;Fireability;False
ShieldPPPt-PT-003A;16;CTL;Fireability;True
ShieldPPPt-PT-003B;1;CTL;Cardinality;True
ShieldPPPt-PT-003B;2;CTL;Cardinality;False
ShieldPPPt-PT-003B;3;CTL;Cardinality;False
ShieldPPPt-PT-003B;4;CTL;Cardinality;False
ShieldPPPt-PT-003B;5;CTL;Cardinality;False
ShieldPPPt-PT-003B;6;CTL;Cardinality;False
ShieldPPPt-PT-003B;7;CTL;Cardinality;False
ShieldPPPt-PT-003B;8;CTL;Cardinality;False
ShieldPPPt-PT-003B;9;CTL;Cardinality;False
ShieldPPPt-PT-003B;10;CTL;Cardinality;False
ShieldPPPt-PT-003B;11;CTL;Cardinality;True
ShieldPPPt-PT-003B;12;CTL;Cardinality;False
ShieldPPPt-PT-003B;13;CTL;Cardinality;False
ShieldPPPt-PT-003B;14;CTL;Cardinality;True
ShieldPPPt-PT-003B;15;CTL;Cardinality;False
ShieldPPPt-PT-003B;16;CTL;Cardinality;True
ShieldPPPt-PT-003B;1;CTL;Fireability;True
ShieldPPPt-PT-003B;2;CTL;Fireability;True
ShieldPPPt-PT-003B;3;CTL;Fireability;False
ShieldPPPt-PT-003B;4;CTL;Fireability;True
ShieldPPPt-PT-003B;5;CTL;Fireability;True
ShieldPPPt-PT-003B;6;CTL;Fireability;True
ShieldPPPt-PT-003B;7;CTL;Fireability;True
ShieldPPPt-PT-003B;8;CTL;Fireability;True
ShieldPPPt-PT-003B;9;CTL;Fireability;False
ShieldPPPt-PT-003B;10;CTL;Fireability;True
ShieldPPPt-PT-003B;11;CTL;Fireability;False
ShieldPPPt-PT-003B;12;CTL;Fireability;False
ShieldPPPt-PT-003B;13;CTL;Fireability;True
ShieldPPPt-PT-003B;14;CTL;Fireability;False
ShieldPPPt-PT-003B;15;CTL;Fireability;False
ShieldPPPt-PT-003B;16;CTL;Fireability;False
ShieldPPPt-PT-004A;1;CTL;Cardinality;True
ShieldPPPt-PT-004A;2;CTL;Cardinality;False
ShieldPPPt-PT-004A;3;CTL;Cardinality;True
ShieldPPPt-PT-004A;4;CTL;Cardinality;True
ShieldPPPt-PT-004A;5;CTL;Cardinality;False
ShieldPPPt-PT-004A;6;CTL;Cardinality;True
ShieldPPPt-PT-004A;7;CTL;Cardinality;False
ShieldPPPt-PT-004A;8;CTL;Cardinality;True
ShieldPPPt-PT-004A;9;CTL;Cardinality;False
ShieldPPPt-PT-004A;10;CTL;Cardinality;True
ShieldPPPt-PT-004A;11;CTL;Cardinality;False
ShieldPPPt-PT-004A;12;CTL;Cardinality;True
ShieldPPPt-PT-004A;13;CTL;Cardinality;True
ShieldPPPt-PT-004A;14;CTL;Cardinality;False
ShieldPPPt-PT-004A;15;CTL;Cardinality;True
ShieldPPPt-PT-004A;16;CTL;Cardinality;False
ShieldPPPt-PT-004A;1;CTL;Fireability;False
ShieldPPPt-PT-004A;2;CTL;Fireability;True
ShieldPPPt-PT-004A;3;CTL;Fireability;False
ShieldPPPt-PT-004A;4;CTL;Fireability;False
ShieldPPPt-PT-004A;5;CTL;Fireability;False
ShieldPPPt-PT-004A;6;CTL;Fireability;True
ShieldPPPt-PT-004A;7;CTL;Fireability;False
ShieldPPPt-PT-004A;8;CTL;Fireability;True
ShieldPPPt-PT-004A;9;CTL;Fireability;False
ShieldPPPt-PT-004A;10;CTL;Fireability;False
ShieldPPPt-PT-004A;11;CTL;Fireability;False
ShieldPPPt-PT-004A;12;CTL;Fireability;True
ShieldPPPt-PT-004A;13;CTL;Fireability;True
ShieldPPPt-PT-004A;14;CTL;Fireability;True
ShieldPPPt-PT-004A;15;CTL;Fireability;False
ShieldPPPt-PT-004A;16;CTL;Fireability;True
ShieldPPPt-PT-004B;1;CTL;Cardinality;False
ShieldPPPt-PT-004B;2;CTL;Cardinality;False
ShieldPPPt-PT-004B;3;CTL;Cardinality;True
ShieldPPPt-PT-004B;4;CTL;Cardinality;False
ShieldPPPt-PT-004B;5;CTL;Cardinality;True
ShieldPPPt-PT-004B;6;CTL;Cardinality;True
ShieldPPPt-PT-004B;7;CTL;Cardinality;False
ShieldPPPt-PT-004B;8;CTL;Cardinality;False
ShieldPPPt-PT-004B;9;CTL;Cardinality;True
ShieldPPPt-PT-004B;10;CTL;Cardinality;True
ShieldPPPt-PT-004B;11;CTL;Cardinality;False
ShieldPPPt-PT-004B;12;CTL;Cardinality;False
ShieldPPPt-PT-004B;13;CTL;Cardinality;False
ShieldPPPt-PT-004B;14;CTL;Cardinality;False
ShieldPPPt-PT-004B;15;CTL;Cardinality;False
ShieldPPPt-PT-004B;16;CTL;Cardinality;False
ShieldPPPt-PT-004B;1;CTL;Fireability;True
ShieldPPPt-PT-004B;2;CTL;Fireability;True
ShieldPPPt-PT-004B;3;CTL;Fireability;False
ShieldPPPt-PT-004B;4;CTL;Fireability;True
ShieldPPPt-PT-004B;5;CTL;Fireability;False
ShieldPPPt-PT-004B;6;CTL;Fireability;True
ShieldPPPt-PT-004B;7;CTL;Fireability;True
ShieldPPPt-PT-004B;8;CTL;Fireability;True
ShieldPPPt-PT-004B;9;CTL;Fireability;True
ShieldPPPt-PT-004B;10;CTL;Fireability;True
ShieldPPPt-PT-004B;11;CTL;Fireability;True
ShieldPPPt-PT-004B;12;CTL;Fireability;True
ShieldPPPt-PT-004B;13;CTL;Fireability;True
ShieldPPPt-PT-004B;14;CTL;Fireability;False
ShieldPPPt-PT-004B;15;CTL;Fireability;True
ShieldPPPt-PT-004B;16;CTL;Fireability;False
ShieldPPPt-PT-005A;1;CTL;Cardinality;False
ShieldPPPt-PT-005A;2;CTL;Cardinality;True
ShieldPPPt-PT-005A;3;CTL;Cardinality;False
ShieldPPPt-PT-005A;4;CTL;Cardinality;False
ShieldPPPt-PT-005A;5;CTL;Cardinality;True
ShieldPPPt-PT-005A;6;CTL;Cardinality;True
ShieldPPPt-PT-005A;7;CTL;Cardinality;False
ShieldPPPt-PT-005A;8;CTL;Cardinality;False
ShieldPPPt-PT-005A;9;CTL;Cardinality;True
ShieldPPPt-PT-005A;10;CTL;Cardinality;True
ShieldPPPt-PT-005A;11;CTL;Cardinality;True
ShieldPPPt-PT-005A;12;CTL;Cardinality;False
ShieldPPPt-PT-005A;13;CTL;Cardinality;False
ShieldPPPt-PT-005A;14;CTL;Cardinality;True
ShieldPPPt-PT-005A;15;CTL;Cardinality;True
ShieldPPPt-PT-005A;16;CTL;Cardinality;False
ShieldPPPt-PT-005A;1;CTL;Fireability;True
ShieldPPPt-PT-005A;2;CTL;Fireability;False
ShieldPPPt-PT-005A;3;CTL;Fireability;False
ShieldPPPt-PT-005A;4;CTL;Fireability;True
ShieldPPPt-PT-005A;5;CTL;Fireability;False
ShieldPPPt-PT-005A;6;CTL;Fireability;False
ShieldPPPt-PT-005A;7;CTL;Fireability;False
ShieldPPPt-PT-005A;8;CTL;Fireability;True
ShieldPPPt-PT-005A;9;CTL;Fireability;False
ShieldPPPt-PT-005A;10;CTL;Fireability;True
ShieldPPPt-PT-005A;11;CTL;Fireability;False
ShieldPPPt-PT-005A;12;CTL;Fireability;False
ShieldPPPt-PT-005A;13;CTL;Fireability;True
ShieldPPPt-PT-005A;14;CTL;Fireability;False
ShieldPPPt-PT-005A;15;CTL;Fireability;True
ShieldPPPt-PT-005A;16;CTL;Fireability;True
ShieldPPPt-PT-005B;1;CTL;Cardinality;False
ShieldPPPt-PT-005B;2;CTL;Cardinality;False
ShieldPPPt-PT-005B;3;CTL;Cardinality;True
ShieldPPPt-PT-005B;4;CTL;Cardinality;False
ShieldPPPt-PT-005B;5;CTL;Cardinality;False
ShieldPPPt-PT-005B;6;CTL;Cardinality;True
ShieldPPPt-PT-005B;7;CTL;Cardinality;True
ShieldPPPt-PT-005B;8;CTL;Cardinality;False
ShieldPPPt-PT-005B;9;CTL;Cardinality;True
ShieldPPPt-PT-005B;10;CTL;Cardinality;False
ShieldPPPt-PT-005B;11;CTL;Cardinality;True
ShieldPPPt-PT-005B;12;CTL;Cardinality;True
ShieldPPPt-PT-005B;13;CTL;Cardinality;True
ShieldPPPt-PT-005B;14;CTL;Cardinality;True
ShieldPPPt-PT-005B;15;CTL;Cardinality;False
ShieldPPPt-PT-005B;16;CTL;Cardinality;False
ShieldPPPt-PT-005B;1;CTL;Fireability;True
ShieldPPPt-PT-005B;2;CTL;Fireability;True
ShieldPPPt-PT-005B;3;CTL;Fireability;False
ShieldPPPt-PT-005B;4;CTL;Fireability;True
ShieldPPPt-PT-005B;5;CTL;Fireability;True
ShieldPPPt-PT-005B;6;CTL;Fireability;False
ShieldPPPt-PT-005B;7;CTL;Fireability;False
ShieldPPPt-PT-005B;8;CTL;Fireability;True
ShieldPPPt-PT-005B;9;CTL;Fireability;True
ShieldPPPt-PT-005B;10;CTL;Fireability;True
ShieldPPPt-PT-005B;11;CTL;Fireability;True
ShieldPPPt-PT-005B;12;CTL;Fireability;True
ShieldPPPt-PT-005B;13;CTL;Fireability;True
ShieldPPPt-PT-005B;14;CTL;Fireability;True
ShieldPPPt-PT-005B;15;CTL;Fireability;True
ShieldPPPt-PT-005B;16;CTL;Fireability;True
ShieldPPPt-PT-010A;1;CTL;Cardinality;True
ShieldPPPt-PT-010A;2;CTL;Cardinality;True
ShieldPPPt-PT-010A;3;CTL;Cardinality;False
ShieldPPPt-PT-010A;4;CTL;Cardinality;False
ShieldPPPt-PT-010A;5;CTL;Cardinality;False
ShieldPPPt-PT-010A;6;CTL;Cardinality;True
ShieldPPPt-PT-010A;7;CTL;Cardinality;True
ShieldPPPt-PT-010A;8;CTL;Cardinality;True
ShieldPPPt-PT-010A;9;CTL;Cardinality;True
ShieldPPPt-PT-010A;10;CTL;Cardinality;True
ShieldPPPt-PT-010A;11;CTL;Cardinality;False
ShieldPPPt-PT-010A;12;CTL;Cardinality;True
ShieldPPPt-PT-010A;13;CTL;Cardinality;True
ShieldPPPt-PT-010A;14;CTL;Cardinality;False
ShieldPPPt-PT-010A;15;CTL;Cardinality;True
ShieldPPPt-PT-010A;16;CTL;Cardinality;False
ShieldPPPt-PT-010A;1;CTL;Fireability;True
ShieldPPPt-PT-010A;2;CTL;Fireability;False
ShieldPPPt-PT-010A;3;CTL;Fireability;True
ShieldPPPt-PT-010A;4;CTL;Fireability;True
ShieldPPPt-PT-010A;5;CTL;Fireability;True
ShieldPPPt-PT-010A;6;CTL;Fireability;True
ShieldPPPt-PT-010A;7;CTL;Fireability;False
ShieldPPPt-PT-010A;8;CTL;Fireability;True
ShieldPPPt-PT-010A;9;CTL;Fireability;False
ShieldPPPt-PT-010A;10;CTL;Fireability;True
ShieldPPPt-PT-010A;11;CTL;Fireability;True
ShieldPPPt-PT-010A;12;CTL;Fireability;True
ShieldPPPt-PT-010A;13;CTL;Fireability;True
ShieldPPPt-PT-010A;14;CTL;Fireability;False
ShieldPPPt-PT-010A;15;CTL;Fireability;False
ShieldPPPt-PT-010A;16;CTL;Fireability;False
ShieldPPPt-PT-010B;1;CTL;Cardinality;False
ShieldPPPt-PT-010B;2;CTL;Cardinality;False
ShieldPPPt-PT-010B;3;CTL;Cardinality;False
ShieldPPPt-PT-010B;4;CTL;Cardinality;False
ShieldPPPt-PT-010B;5;CTL;Cardinality;True
ShieldPPPt-PT-010B;6;CTL;Cardinality;False
ShieldPPPt-PT-010B;7;CTL;Cardinality;False
ShieldPPPt-PT-010B;8;CTL;Cardinality;True
ShieldPPPt-PT-010B;9;CTL;Cardinality;True
ShieldPPPt-PT-010B;10;CTL;Cardinality;False
ShieldPPPt-PT-010B;11;CTL;Cardinality;False
ShieldPPPt-PT-010B;12;CTL;Cardinality;True
ShieldPPPt-PT-010B;13;CTL;Cardinality;False
ShieldPPPt-PT-010B;14;CTL;Cardinality;True
ShieldPPPt-PT-010B;15;CTL;Cardinality;False
ShieldPPPt-PT-010B;16;CTL;Cardinality;True
ShieldPPPt-PT-010B;1;CTL;Fireability;True
ShieldPPPt-PT-010B;2;CTL;Fireability;True
ShieldPPPt-PT-010B;3;CTL;Fireability;True
ShieldPPPt-PT-010B;4;CTL;Fireability;False
